anchor,target,context,score
laminated wall,polymeric inner layer,G06,0.5
lamination method,heat lamination,B32,0.5
lamination method,laminate,B32,0.5
lamination method,laminating machine,B32,0.5
lamination method,lamination machine,B32,0.5
lamination method,laminator,B32,0.5
lamination method,wet bonding lamination,B32,0.5
lamination method,dispenser,G02,0.5
lamination method,dispenser method,G02,0.5
lamination method,lamination,G02,0.5
lamination method,lamination technique,G02,0.5
lamination method,laminator,G02,0.5
lamination method,manufacturing material in multiple layers,G02,0.5
lamination method,multilayer slide coating,G02,0.5
lamination method,printing,G02,0.5
lamination method,printing method,G02,0.5
lamination method,printing process,G02,0.5
lamination method,printing process method,G02,0.5
lamination method,resin sheet,G02,0.5
lamination method,spray method,G02,0.5
lamination method,spray process,G02,0.5
lamination method,spray process method,G02,0.5
lamination method,tape,G02,0.5
laser beam optical,cylindrical light source,G02,0.5
laser beam optical,laser,G02,0.5
laser beam optical,laser beam expander,G02,0.5
laser beam optical,laser device,G02,0.5
laser beam optical,laser light source,G02,0.5
laser beam optical,laser optical,G02,0.5
laser beam optical,laser optical system,G02,0.5
laser beam optical,narrow beam of light,G02,0.5
laser beam optical,optical amplification,G02,0.5
laser beam optical,optical fiber laser,G02,0.5
laser beam optical,polarization laser,G02,0.5
laser beam optical,polarization laser optical,G02,0.5
laser beam optical,polarization optic,G02,0.5
laser beam optical,polarization optical,G02,0.5
lateral power,laser processing unit,H01,0.5
lateral power,lateral power diode,H01,0.5
lateral power,lateral power superjunction,H01,0.5
lateral power,lateral power transistor,H01,0.5
lateral power,mosfet,H01,0.5
lateral power,power,H01,0.5
lateral power,power line,H01,0.5
lateral power,power mos lateral transistors,H01,0.5
lateral power,power transistor,H01,0.5
length light,coherent light,G03,0.5
length light,coherent light emitted,G03,0.5
length light,distance light,G03,0.5
length light,length laser light,G03,0.5
length light,length of laser,G03,0.5
length light,light,G03,0.5
length light,light beam emitted,G03,0.5
length light,light emitted,G03,0.5
length light,light path length,G03,0.5
length light,light wave diameter,G03,0.5
length light,light wave length,G03,0.5
length light,monochromatic emitted,G03,0.5
length light,monochromatic light,G03,0.5
length light,plate optical waveguide distance,G03,0.5
length light,reflecting surface distance,G03,0.5
leveller,level measuring tools,B21,0.5
leveller,straightening machine,B21,0.5
leveller,leveler scale,F02,0.5
leveller,leveller engaging portion,F02,0.5
leveller,roll leveller,F02,0.5
leveller,spirit level,F02,0.5
life testing,life testing apparatus,A61,0.5
life testing,life testing detection control circuit,A61,0.5
life testing,life testing machine,A61,0.5
life testing,test,A61,0.5
life testing,testing,A61,0.5
life testing,testing the life,A61,0.5
life testing,testing the life of a leakage current protection device,A61,0.5
lift element,element brought,B62,0.5
lift element,element extending,B62,0.5
lift element,element for brought,B62,0.5
lift element,element for extending,B62,0.5
lift element,elements brought,B62,0.5
lift element,elements extending,B62,0.5
lift element,lifting system,B62,0.5
lift element,each lifting element,D01,0.5
lift element,element,D01,0.5
lift element,lifting module,D01,0.5
lift element,movable lifting element,D01,0.5
lift element,assembly,E02,0.5
lift element,lift,E02,0.5
lifting finger,controlling finger,A01,0.5
lifting finger,harvesting grains,A01,0.5
lifting finger,moving finger,A01,0.5
lifting finger,pushing finger,A01,0.5
lifting finger,stopping finger,A01,0.5
lifting finger,spring,G04,0.5
lifting finger,finger,G11,0.5
lifting finger,lifting,G11,0.5
lifting finger,lifting arm,G11,0.5
lifting finger,lifting member,G11,0.5
lifting finger,quick attach mechanism,G11,0.5
lifting load,load,B66,0.5
lifting load,load lifting apparatus,B66,0.5
lifting load,load lifting device,B66,0.5
lifting load,loading system,B66,0.5
lifting load,force,E01,0.5
lifting load,force borne,E01,0.5
lifting load,force exerted,E01,0.5
lifting load,hoisting load,E01,0.5
lifting load,hydraulic forces,E01,0.5
lifting load,hydraulic tension,E01,0.5
lifting load,lifting capacity,E01,0.5
lifting load,lifting forces,E01,0.5
lifting load,lifting tension,E01,0.5
lifting load,load,E01,0.5
lifting load,load borne,E01,0.5
lifting load,load exerted,E01,0.5
lifting load,load lifting,E01,0.5
lifting load,load lifting apparatus,E01,0.5
lifting load,load lifting device,E01,0.5
lifting load,maximum rated load lifting,E01,0.5
lifting load,predetermined force,E01,0.5
lifting load,predetermined load,E01,0.5
lifting load,pulling loads,E01,0.5
lifting load,raising load,E01,0.5
lifting load,sufficient force,E01,0.5
lifting load,sufficient load,E01,0.5
lifting load,suspension load,E01,0.5
lifting load,torque,E01,0.5
lifting load,traction load,E01,0.5
lifting load,vertical load,E01,0.5
light sensitive composition,arylglyoxyalkyl acrylates,C07,0.5
light sensitive composition,color halide element,C07,0.5
light sensitive composition,color halide material,C07,0.5
light sensitive composition,color photographic material,C07,0.5
light sensitive composition,luminescent layer,C07,0.5
light sensitive composition,photographic element,C07,0.5
light sensitive composition,photographic emulsion,C07,0.5
light sensitive composition,photographic halide element,C07,0.5
light sensitive composition,photographic halide material,C07,0.5
light sensitive composition,photographic material,C07,0.5
light sensitive composition,silver halide,C07,0.5
ligninases,lignin breakdown,C12,0.5
linear change,change,G02,0.5
linear change,corresponding change,G02,0.5
linear change,linear development,G02,0.5
linear change,linear dimensional change,G02,0.5
linear change,linear fashion,G02,0.5
linear change,linear function,G02,0.5
linear change,linear relation,G02,0.5
linear change,linearity,G02,0.5
linear change,progresses straight,G02,0.5
linear change,proportional change,G02,0.5
linear change,shift,G02,0.5
linear change,small change,G02,0.5
linear change,step change,G02,0.5
linear change,uniform variation,G02,0.5
linear systems,linear drive motor,B23,0.5
linear systems,systems,B23,0.5
linear systems,adaptive linear combiner,G06,0.5
linear systems,adaptive linear filter,G06,0.5
linear systems,automatic linear,G06,0.5
linear systems,data,G06,0.5
linear systems,data computing,G06,0.5
linear systems,data networks,G06,0.5
linear systems,data processing,G06,0.5
linear systems,data systems,G06,0.5
linear systems,dynamic linear,G06,0.5
linear systems,linear,G06,0.5
linear systems,linear problems,G06,0.5
linear systems,linear processes,G06,0.5
linear systems,linear system theory,G06,0.5
linear systems,linearity,G06,0.5
linear systems,matrix computing,G06,0.5
linear systems,matrix problems,G06,0.5
linear systems,matrix processing,G06,0.5
linear systems,process systems,G06,0.5
linear systems,representations networks,G06,0.5
linear systems,systems,G06,0.5
liquid reservoirs,apparatus,B01,0.5
liquid reservoirs,chambers,B01,0.5
liquid reservoirs,containers,B01,0.5
liquid reservoirs,liquid,B01,0.5
liquid reservoirs,liquid feeder,B01,0.5
liquid reservoirs,reservoirs,B01,0.5
liquid reservoirs,respective containers,B01,0.5
liquid reservoirs,rotatable containers,B01,0.5
liquid reservoirs,vessels,B01,0.5
liquid reservoirs,workpiece containers,B01,0.5
liquid reservoirs,fuel tank capacity,F01,0.5
liquid reservoirs,liquid,F01,0.5
liquid reservoirs,liquid contained system,F01,0.5
liquid reservoirs,liquid contained systems,F01,0.5
liquid reservoirs,liquid containing system,F01,0.5
liquid reservoirs,liquid containing systems,F01,0.5
liquid reservoirs,liquid supply vessel,F01,0.5
liquid reservoirs,supply reservoirs,F01,0.5
liquid reservoirs,vehicle,F01,0.5
load distribution system,distribution system,B63,0.5
load distribution system,load distribution,B63,0.5
load distribution system,uniform load distribution,B63,0.5
load distribution system,better load distribution,G01,0.5
load distribution system,current distribution system,G01,0.5
load distribution system,load sharing equipment,G01,0.5
load distribution system,phase load balancing,G01,0.5
load distribution system,statistical processing,G01,0.5
load distribution system,uniform load distribution,G01,0.5
load distribution system,voltage distribution,G01,0.5
locking formation,inter locking portions,A47,0.5
locking formation,latching formation,A47,0.5
locking formation,locking junction,A47,0.5
locking formation,locking part,A47,0.5
locking formation,locking point,A47,0.5
locking formation,locking portion,A47,0.5
locking formation,secure lock,A47,0.5
locking formation,anchoring,B23,0.5
locking formation,lock,B23,0.5
locking formation,lock element,B23,0.5
locking formation,lock member,B23,0.5
locking formation,lock washer,B23,0.5
locking formation,locking,B23,0.5
locking formation,locking element,B23,0.5
locking formation,locking member,B23,0.5
locking formation,locking system,B23,0.5
locking formation,lock element,B24,0.5
locking formation,lock member,B24,0.5
locking formation,locking,B24,0.5
locking formation,locking element,B24,0.5
locking formation,locking member,B24,0.5
locking formation,clamping formation,B60,0.5
locking formation,formation,B60,0.5
locking formation,locking,B60,0.5
locking formation,locking element,B60,0.5
locking formation,locking member,B60,0.5
loudspeaker arrays,acoustic output speakers,H04,0.5
loudspeaker arrays,acoustic output transducers,H04,0.5
loudspeaker arrays,acoustic transducers,H04,0.5
loudspeaker arrays,acoustic transducers speakers,H04,0.5
loudspeaker arrays,array of speaker,H04,0.5
loudspeaker arrays,directional output speakers,H04,0.5
loudspeaker arrays,directional output transducers,H04,0.5
loudspeaker arrays,directional transducers,H04,0.5
loudspeaker arrays,directional transducers speakers,H04,0.5
loudspeaker arrays,loudspeaker system,H04,0.5
loudspeaker arrays,series of sound transducers,H04,0.5
loudspeaker arrays,speaker transducers,H04,0.5
loudspeaker arrays,speakers,H04,0.5
loudspeaker arrays,speakers transducers,H04,0.5
low soc,charging rate soc,H01,0.5
low soc,deep discharge state,H01,0.5
low soc,determine soc,H01,0.5
low soc,estimated soc,H01,0.5
low soc,low,H01,0.5
low soc,low charging,H01,0.5
low soc,low rate discharge,H01,0.5
low soc,lower charge current,H01,0.5
low soc,soc,H01,0.5
low soc,soc device,H01,0.5
low soc,soc estimation,H01,0.5
low soc,state of charge indicator,H01,0.5
lower stretches,consist of stretches,F03,0.5
lower stretches,linear stretches,F03,0.5
lower stretches,low stretches,F03,0.5
lower stretches,lower ends,F03,0.5
lower stretches,lowering stretches,F03,0.5
lower stretches,lowers sides,F03,0.5
lower stretches,revving,F03,0.5
lower stretches,straight stretches,F03,0.5
lower stretches,stretch engine,F03,0.5
lower stretches,stretches,F03,0.5
lower stretches,timing belt stretch,F03,0.5
lower stretches,timing chain stretch,F03,0.5
lower trunnion,cylindrical protrusion,B60,0.5
lower trunnion,lower cylindrical trunnion,B60,0.5
lower trunnion,lower locating,B60,0.5
lower trunnion,lower trunnion arm,B60,0.5
lower trunnion,pivoting point,B60,0.5
lower trunnion,supports for tilting plate,B60,0.5
lower trunnion,trunnion bearings,B60,0.5
lower trunnion,trunnion system,B60,0.5
lower trunnion,lower frame,B64,0.5
lower trunnion,lower pin,B64,0.5
lower trunnion,lower support,B64,0.5
lower trunnion,lower yoke,B64,0.5
lower trunnion,pivot,B64,0.5
lower trunnion,pivot axis,B64,0.5
lower trunnion,pivot joint,B64,0.5
lower trunnion,shock trunnion,B64,0.5
lower trunnion,trunnion,B64,0.5
lower trunnion,lower identical mounting,E02,0.5
lower trunnion,lower identical trunnion,E02,0.5
lower trunnion,lower pin,E02,0.5
lower trunnion,lower trunnion mounting,E02,0.5
lower trunnion,trunnion,E02,0.5
lower trunnion,trunnions,E02,0.5
lower trunnion,bearing member,F16,0.5
lower trunnion,intermediate trunnion,F16,0.5
lower trunnion,lower axle support,F16,0.5
lower trunnion,lower housing,F16,0.5
lower trunnion,lower pivot,F16,0.5
lower trunnion,lower pivot housing,F16,0.5
lower trunnion,lower threaded,F16,0.5
lower trunnion,pivot shaft,F16,0.5
lower trunnion,trunnion,F16,0.5
lower trunnion,trunnion system,F16,0.5
machine end,machine,B41,0.5
machine end,machine end frame,B41,0.5
machine end,machine system,B41,0.5
machine end,instrument corner,E21,0.5
machine end,lower end,E21,0.5
machine end,machine surface,E21,0.5
machine end,machine system,E21,0.5
machine end,upper end,E21,0.5
magnetically actuated,magnetic,A47,0.5
magnetically actuated,magnetic magnetically actuated,A47,0.5
magnetically actuated,single magnetically actuated,A47,0.5
magnetically actuated,electro magnetically actuated,A63,0.5
magnetically actuated,magnetic actuation system,F02,0.5
magnetically actuated,magnetic system,F02,0.5
magnetically actuated,magnetically actuated drugs,F02,0.5
magnetically actuated,magnetically actuated reed,F02,0.5
magnetically actuated,magnetically energized,F02,0.5
magnetically actuated,magnetically actuated circuit breaker,F04,0.5
magnetically actuated,magnetically actuated motion,F04,0.5
magnetically actuated,magnetically actuated pilot valve,F04,0.5
magnetically actuated,magnetically actuated proximity switch,F04,0.5
magnetically actuated,magnetically actuated reciprocating device,F04,0.5
magnetically actuated,magnetically actuated reed,F04,0.5
magnetically actuated,magnetically actuated switch,F04,0.5
magnetically actuated,magnetically actuated valve,F04,0.5
magnetically actuated,electro magnetically actuated,F16,0.5
magnetically actuated,magnetically actuated switch,G07,0.5
magnetically actuated,magnetic,H01,0.5
magnetically actuated,magnetically actuated switch,H01,0.5
magnetically actuated,solenoid,H01,0.5
main lane,branch lane,E01,0.5
main lane,lane,E01,0.5
main lane,roadway,E01,0.5
main lane,trunk line,E01,0.5
main lane,car path,G08,0.5
main lane,cross road,G08,0.5
main lane,intersection,G08,0.5
main lane,lane,G08,0.5
main lane,main,G08,0.5
main lane,merging lane,G08,0.5
main lane,merging region,G08,0.5
main lane,multi lane,G08,0.5
main lane,one way road lane,G08,0.5
main lane,road,G08,0.5
main lane,turn lane,G08,0.5
main linear,linear,G03,0.5
